file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,omega,dN,dS
OG0006351,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00705,-3050.640111,26,3.62505,0.17913,0.1522,0.8497
OG0011950,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.52203,-5073.007096,26,4.57835,0.19994,0.2638,1.3192
OG0013987,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.15605,-856.287801,26,2.12848,0.24496,0.2068,0.8444
OG0011785,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63065,-2508.09189,26,3.1691,0.09306,0.0561,0.6033
OG0009737,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46502,-4377.253234,26,3.49359,0.07104,0.0334,0.4697
OG0006371,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43132,-6594.359823,26,3.30265,0.1571,0.0632,0.4021
OG0009022,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.22603,-4064.862145,26,2.35717,0.3728,0.2824,0.7576
OG0008892,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.65271,-2356.273259,26,3.48908,0.24052,0.1132,0.4708
OG0014036,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6201,-2270.064984,26,3.29466,0.29974,0.1263,0.4214
OG0005628,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.52674,-3034.913451,26,1.26292,0.13869,0.2056,1.4824
OG0008685,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50395,-3996.360996,26,2.19823,0.16739,0.0698,0.4169
OG0006461,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.14082,-5732.766225,26,2.27866,0.6797,0.3353,0.4934
OG0006299,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45471,-3538.478735,26,2.79931,0.15749,0.0617,0.3918
OG0006146,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49237,-4272.366604,26,3.534,0.17672,0.0717,0.4058
OG0006203,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43865,-3016.221689,26,3.4025,0.10496,0.0411,0.392
OG0012425,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67305,-2035.157517,26,3.29257,0.00644,0.008,1.2469
OG0010421,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46903,-2651.455034,26,3.48033,0.24815,0.0892,0.3596
OG0008125,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00146,-4443.021272,26,2.43269,0.46524,0.2557,0.5495
OG0009044,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.72063,-6798.807813,26,1.55204,0.14604,0.2448,1.6766
OG0013342,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75982,-4085.522364,26,3.12171,0.25747,0.1445,0.5614
OG0008821,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85953,-5474.085383,26,2.04493,0.2501,0.1588,0.6349
OG0008456,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43042,-3762.25057,26,3.65608,0.13093,0.0484,0.3694
OG0007163,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57104,-4908.682537,26,2.79987,0.15226,0.0743,0.4878
OG0011478,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.99993,-9946.271734,26,3.07387,0.32931,0.2107,0.6399
OG0010684,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.4433,-1885.867681,26,3.85679,0.14554,0.0536,0.3686
OG0006884,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48638,-2081.438817,26,3.66541,0.18586,0.0729,0.3925
OG0011546,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54744,-1817.696801,26,2.55454,0.23473,0.1015,0.4323
OG0005823,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62689,-12262.793566,26,2.04612,0.39911,0.1572,0.3939
OG0011334,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.7008,-12804.494524,26,3.36735,0.4121,0.1723,0.418
OG0010552,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49178,-5328.371107,26,4.45228,0.1831,0.071,0.3879
OG0005772,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36634,-2082.140952,26,3.9618,0.09554,0.0328,0.343
OG0010417,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.384,-593.933276,26,5.83149,0.03436,0.0136,0.3968
OG0012766,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.30333,-3972.553631,26,2.11044,0.16163,0.2148,1.3292
OG0010220,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.28851,-5945.895065,26,2.41339,0.15876,0.2034,1.2813
OG0005184,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.69069,-3234.10885,26,2.96974,0.0338,0.0762,2.2561
OG0011062,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52295,-3537.376439,26,3.73829,0.23282,0.0922,0.3961
OG0007718,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52445,-1088.506265,26,5.42727,0.17418,0.0704,0.4042
OG0011313,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.34787,-2480.693028,26,3.80184,0.12473,0.0385,0.3084
OG0006180,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49629,-8137.144564,26,3.5454,0.23126,0.0888,0.3842
OG0014059,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43767,-4117.225227,26,3.60066,0.18242,0.0668,0.3664
OG0012441,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.69965,-3651.830422,26,2.69242,0.12185,0.2558,2.0993
OG0011233,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48646,-2073.442963,26,5.37955,0.12773,0.0511,0.4003
OG0010246,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.03343,-6751.352078,26,3.37082,0.07785,0.1122,1.4407
OG0010662,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93071,-4678.890626,26,2.32414,0.3855,0.228,0.5914
OG0007433,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.38247,-1131.995946,26,3.102,0.24829,0.2455,0.9886
OG0006863,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.97077,-2725.566104,26,1.58182,0.41083,0.7307,1.7785
OG0007967,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48385,-1284.926067,26,5.43835,0.21677,0.0782,0.3608
OG0013316,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49539,-6486.30784,26,3.35903,0.15143,0.0689,0.4548
OG0013382,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.27295,-1352.461611,26,3.87197,0.10957,0.0271,0.247
OG0010431,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.99234,-2611.950479,26,1.53228,0.2018,0.1606,0.796
OG0011890,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75338,-3979.135621,26,4.6256,0.54784,0.2043,0.373
OG0005523,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.84207,-3738.678623,26,3.50102,0.33683,0.182,0.5403
OG0013856,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.90757,-7885.322449,26,3.57552,0.1512,0.1214,0.8029
OG0011817,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.59072,-2498.637193,26,2.19318,0.21405,0.2638,1.2326
OG0012210,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50568,-9123.658465,26,4.03299,0.1123,0.0499,0.444
OG0014134,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.40806,-1485.737553,26,2.03713,0.20026,0.0712,0.3556
OG0009512,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.40831,-1589.688639,26,2.02245,0.13059,0.0494,0.3781
OG0008364,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.42319,-1163.827375,26,4.14967,0.09101,0.0323,0.3547
OG0007834,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.40177,-3068.078279,26,3.58517,0.14848,0.0522,0.3516
OG0010631,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43917,-2772.293803,26,3.92874,0.08181,0.0349,0.4263
OG0012281,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59252,-3494.221118,26,3.08845,0.19725,0.0978,0.4957
OG0012207,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.58368,-3297.920147,26,2.61204,0.16863,0.0871,0.5165
OG0010941,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.69044,-1485.914568,26,3.72075,0.21396,0.1076,0.5028
OG0013062,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.7243,-4061.090324,26,3.79871,0.05445,0.0417,0.7658
OG0007910,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.98435,-3974.855648,26,2.39535,0.56545,0.5491,0.971
OG0011148,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70772,-3352.697494,26,4.04089,0.29786,0.1593,0.5347
OG0008873,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.6623,-2363.063619,26,2.95278,0.12807,0.2099,1.6392
OG0005161,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33542,-6134.487071,26,2.93589,0.17196,0.0501,0.2912
OG0013108,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55297,-3151.562307,26,1.68649,0.12955,0.0749,0.5785
OG0012009,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67873,-5982.98868,26,2.72148,0.20911,0.1229,0.5876
OG0012520,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.65521,-5758.802316,26,2.53698,0.29867,0.1413,0.4729
OG0013572,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82977,-4821.291433,26,3.5603,0.30668,0.1667,0.5436
OG0008011,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.1338,-4865.885976,26,1.71491,0.22025,0.2038,0.9251
OG0009825,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48135,-4792.056643,26,3.00056,0.10492,0.05,0.4764
OG0010987,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81085,-2297.271723,26,2.57746,0.3286,0.1766,0.5375
OG0008485,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70379,-2008.217638,26,3.45703,0.21937,0.1199,0.5463
OG0007856,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.65725,-4676.109033,26,3.43186,0.27216,0.1294,0.4755
OG0005546,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.86091,-6568.847887,26,3.8466,0.07317,0.0678,0.9269
OG0011865,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61827,-905.077711,26,2.64922,0.15351,0.0912,0.5943
OG0012274,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36429,-1007.573921,26,3.24497,0.13742,0.045,0.3273
OG0005818,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48726,-3975.467709,26,2.8349,0.21081,0.0796,0.3775
OG0009909,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.88269,-4402.316876,26,3.72348,0.29315,0.1763,0.6014
OG0006886,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.0794,-6668.26487,26,2.29589,0.52417,0.301,0.5743
OG0006276,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.47744,-2153.490309,26,1.90991,0.2997,0.3127,1.0435
OG0005247,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.97975,-2666.463652,26,3.37072,0.48471,0.2501,0.516
OG0005165,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.69119,-35767.921704,26,3.53611,0.44077,0.1757,0.3986
OG0008867,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.46487,-4348.167845,26,2.91965,0.10769,0.1585,1.4715
OG0012431,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79067,-1553.58515,26,3.82267,0.09009,0.0909,1.0091
OG0008312,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.96183,-2761.057444,26,3.69019,0.22261,0.1588,0.7133
OG0010835,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.24653,-6679.076346,26,2.05929,0.17071,0.2027,1.1875
OG0012012,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63371,-1514.3346,26,3.09557,0.28024,0.1211,0.4321
OG0005242,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37798,-2466.628607,26,5.96322,0.10696,0.0362,0.3386
OG0006381,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.66103,-11168.926091,26,3.22658,0.28683,0.1294,0.4511
OG0007430,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.15647,-5525.672458,26,3.80608,0.17587,0.1671,0.9501
OG0008837,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73886,-7906.965176,26,2.7664,0.29982,0.1433,0.478
OG0009541,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76292,-3757.100526,26,2.85403,0.14813,0.1046,0.7059
OG0008587,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.682,-10228.462504,26,2.63197,0.7974,0.5278,0.6619
OG0007158,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.02866,-4294.821016,26,2.43012,0.4529,0.2599,0.5738
OG0013400,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.66852,-2461.238099,26,2.03592,0.18143,0.1029,0.5672
OG0009644,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64509,-1383.261985,26,2.73672,0.15307,0.096,0.6272
OG0012277,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.23574,-2471.211343,26,4.77084,0.03783,0.0106,0.2804
OG0006973,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.38959,-4062.56718,26,1.20518,0.15089,0.2117,1.4028
OG0011505,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59216,-5604.336114,26,3.61104,0.27715,0.1151,0.4154
OG0007162,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93468,-3492.123907,26,3.08391,0.22372,0.159,0.7109
OG0011907,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51922,-15560.062603,26,3.90421,0.17649,0.0784,0.4442
OG0006877,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.8242,-1047.408923,26,2.5303,0.31441,0.1737,0.5525
OG0011244,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68738,-1641.997063,26,2.50801,0.28276,0.1275,0.451
OG0009208,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.27245,-4082.992784,26,1.70696,0.4414,0.5719,1.2957
OG0009961,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.17601,-9781.129185,26,3.43339,0.20702,0.0277,0.134
OG0010790,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.56542,-3792.906014,26,2.75308,0.25484,0.2987,1.172
OG0005968,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44325,-5972.870313,26,3.53307,0.12089,0.0527,0.4358
OG0011937,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.84291,-10853.804851,26,2.84414,0.27893,0.1649,0.5913
OG0005311,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.86219,-7466.677748,26,3.25433,0.15102,0.109,0.7215
OG0010968,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61103,-2935.439419,26,5.24305,0.27458,0.1176,0.4284
OG0009887,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46191,-1329.306127,26,2.31668,0.10674,0.0514,0.4814
OG0006535,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.77227,-1544.985605,26,4.71165,0.24445,0.1327,0.543
OG0007222,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.22853,-6380.927898,26,3.38719,0.18519,0.2116,1.1429
OG0011599,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45859,-1972.56504,26,2.28771,0.25732,0.0859,0.3339
OG0012419,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.40551,-3564.095857,26,2.24814,0.23996,0.2662,1.1095
OG0012860,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.66069,-2775.646036,26,2.76251,0.38945,0.1574,0.4042
OG0008754,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47561,-7050.64937,26,2.27421,0.13937,0.057,0.4091
OG0013149,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.11062,-6879.091416,26,3.36838,0.3717,0.2492,0.6705
OG0010760,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.454,-3084.492025,26,1.79533,0.09788,0.0438,0.4474
OG0011607,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37093,-1622.825357,26,3.55161,0.08094,0.0314,0.3877
OG0012642,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92331,-2128.390929,26,2.47195,0.53235,0.2496,0.4689
OG0012992,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.90346,-4181.438567,26,3.72063,0.19306,0.3853,1.9957
OG0008849,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.3127,-4998.981872,26,2.28421,0.16247,0.0452,0.278
OG0008553,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.6238,-18361.004124,26,1.70814,0.44551,0.4144,0.9302
OG0013398,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.8955,-3671.388653,26,4.55742,0.68475,0.2618,0.3824
OG0010638,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56571,-3379.691664,26,2.50233,0.28161,0.1089,0.3868
OG0013609,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33067,-3908.944041,26,3.32299,0.06411,0.024,0.3742
OG0013691,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.08249,-6053.183804,26,2.12956,0.16553,0.1569,0.9478
OG0007888,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6956,-5251.380744,26,4.04202,0.30624,0.1382,0.4513
OG0013869,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.15585,-3493.735172,26,1.08675,0.14749,0.1695,1.149
OG0011625,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67338,-2945.981855,26,1.91995,0.23948,0.125,0.522
OG0010519,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49668,-1338.719202,26,1.89027,0.10192,0.0509,0.4995
OG0011550,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.96142,-1685.70767,26,2.30723,0.26242,0.1781,0.6788
OG0012258,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.06207,-2990.016803,26,1.45249,0.34821,0.2507,0.7199
OG0009885,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93464,-3222.350956,26,4.09057,0.30344,0.187,0.6162
OG0010847,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.29795,-6802.249842,26,2.86195,0.2432,0.2634,1.0831
OG0009070,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54263,-3313.803745,26,4.44918,0.21105,0.0845,0.4003
OG0007341,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.4288,-4085.658039,26,2.42809,0.24526,0.2525,1.0294
OG0013089,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.65181,-3225.509914,26,2.63144,0.07299,0.0515,0.7054
OG0009366,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.53499,-3208.777549,26,2.37842,0.07108,0.1432,2.0151
OG0008378,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33451,-1555.110246,26,3.74261,0.05205,0.0176,0.3379
OG0013557,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82087,-1654.574308,26,2.36327,0.35261,0.1852,0.5252
OG0007949,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43045,-3665.012761,26,3.25154,0.14392,0.0546,0.3794
OG0013186,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.3343,-3304.095737,26,3.61821,0.04034,0.0151,0.3754
OG0012340,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.8551,-3483.132582,26,2.60911,0.53215,0.2291,0.4306
OG0013133,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51227,-991.630425,26,4.3482,0.25605,0.0915,0.3572
OG0006690,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75512,-6745.7195,26,2.8565,0.33813,0.1725,0.5102
OG0012506,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.89061,-4765.070896,26,3.95361,0.32401,0.181,0.5585
OG0006114,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.26985,-704.113027,26,5.06291,0.10794,0.0255,0.236
OG0006460,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71873,-5550.856431,26,3.95722,0.3198,0.1578,0.4934
OG0010151,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.40993,-5645.506128,26,3.96072,0.08697,0.0363,0.417
OG0005744,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81422,-5960.106063,26,3.31657,0.32383,0.1687,0.5208
OG0005285,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.18038,-1809.712538,26,2.04039,0.40549,0.2816,0.6946
OG0007966,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.0576,-1668.48897,26,3.16292,0.60463,0.2988,0.4941
OG0009513,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.07965,-2489.379096,26,1.82729,0.53277,0.2938,0.5514
OG0011456,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.38924,-912.999461,26,5.16354,0.075,0.0266,0.3546
OG0006022,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.02828,-726.801781,26,2.0942,0.45866,0.2676,0.5835
OG0007896,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.91168,-2429.217657,26,4.69046,0.57724,0.2506,0.4341
OG0012648,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67577,-32759.570578,26,3.67692,0.28698,0.1349,0.47
OG0006990,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85656,-6664.45734,26,3.21933,0.50501,0.2267,0.4489
OG0005337,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55812,-1293.107082,26,2.3375,0.29634,0.1174,0.3961
OG0007704,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76216,-2939.102329,26,2.42477,0.22252,0.1462,0.6571
OG0012577,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.34577,-4252.467715,26,3.09841,0.02736,0.0104,0.3793
OG0010111,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.94496,-5301.317672,26,1.6127,0.2555,0.1834,0.7179
OG0012151,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51066,-2833.131026,26,3.82063,0.23602,0.0894,0.3789
OG0007561,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68427,-12025.256521,26,3.37915,0.31363,0.1418,0.452
OG0011922,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51146,-2773.790329,26,3.64791,0.14636,0.066,0.4508
OG0006379,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46037,-4991.670365,26,3.71198,0.08187,0.0358,0.4378
OG0007845,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59266,-8644.093019,26,3.74361,0.25647,0.1077,0.4199
OG0005484,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76211,-2019.469076,26,4.84149,0.24174,0.1287,0.5323
OG0009066,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33261,-2235.529722,26,2.83171,0.07667,0.0279,0.3639
OG0005231,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9462,-4987.910305,26,2.36103,0.07754,0.0744,0.9601
OG0009008,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80904,-4146.440982,26,2.34084,0.24547,0.1472,0.5995
OG0010929,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71919,-1685.197217,26,2.63901,0.36853,0.1674,0.4542
OG0006467,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53744,-5033.887448,26,3.12399,0.25258,0.0987,0.3909
OG0007441,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.78828,-9234.363638,26,2.47548,0.12171,0.0901,0.7405
OG0005793,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71027,-3982.577232,26,3.2873,0.28533,0.1361,0.4769
OG0011814,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.32507,-1201.320124,26,2.23753,0.24282,0.2438,1.0041
OG0006993,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50394,-8525.299733,26,3.46789,0.27871,0.1077,0.3865
OG0007754,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80247,-1438.34866,26,2.94909,0.05908,0.0749,1.2672
OG0008686,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80825,-4527.939699,26,3.01045,0.31933,0.1791,0.5609
OG0007575,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49577,-1963.110672,26,3.7799,0.2644,0.0912,0.3448
OG0007687,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73861,-1990.121187,26,2.29304,0.09625,0.0717,0.7445
OG0005334,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.02058,-7140.134289,26,3.39885,0.53306,0.2744,0.5147
OG0006317,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.11929,-5563.736195,26,2.77458,0.36881,0.2505,0.6791
OG0011288,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.44912,-9638.562635,26,3.43624,0.90447,0.4701,0.5197
OG0008954,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.23839,-1438.833341,26,3.96745,0.03221,0.011,0.3425
OG0013479,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82219,-2418.451765,26,2.94333,0.4624,0.207,0.4477
OG0011775,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48256,-1555.974326,26,1.82009,0.22531,0.0816,0.362
OG0009195,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60839,-5619.766812,26,2.87914,0.07413,0.0467,0.63
